Domain,IP_Addresses,TTLs
fb.me,31.13.83.36,57
line.me,147.92.243.206,154
m.me,31.13.83.8,55
t.me,149.154.167.99,71
telegram.me,149.154.167.99,165
wa.me,31.13.83.51,59
mailchi.mp,184.24.0.74,14
gob.mx,207.249.118.158,258
258,8,RRSIG
e29329.dsca.akamaiedge.net,95.100.100.107,13
,95.100.100.122,13
e13636.dscb.akamaiedge.net,2.19.221.192,14
e673.dsce9.akamaiedge.net,23.14.136.28,19
behance.net,151.101.1.197,123
,151.101.65.197,123
,151.101.129.197,123
,151.101.193.197,123
player.vimeo.com.cdn.cloudflare.net,162.159.128.61,299
,162.159.138.60,299
299,13,RRSIG
cpanel.net,208.74.121.151,39
,208.74.123.84,39
go.cpanel.net,184.94.203.9,14399
,184.94.203.11,14399
,184.94.204.9,14399
,184.94.204.11,14399
doubleclick.net,172.217.20.238,298
atc.spotify.map.fastly.net,151.101.3.42,13
,151.101.67.42,13
,151.101.131.42,13
,151.101.195.42,13
springer2.map.fastly.net,151.101.0.95,34
,151.101.64.95,34
,151.101.128.95,34
,151.101.192.95,34
www-gov-uk.map.fastly.net,151.101.0.144,11
,151.101.64.144,11
,151.101.128.144,11
,151.101.192.144,11
launchpad.net,185.125.189.222,519
,185.125.189.223,519
php.net,185.85.0.29,299
researchgate.net,104.18.41.9,292
,172.64.146.247,292
slideshare.net,151.101.2.152,28
,151.101.66.152,28
,151.101.130.152,28
,151.101.194.152,28
sourceforge.net,104.18.12.149,299
,104.18.13.149,299
ins-7syfzeku.ias.tencent-cloud.net,43.129.2.11,120
,43.159.234.172,120
themeforest.net,104.18.43.76,297
,172.64.144.180,297
297,13,RRSIG
threads.net,31.13.83.52,55
mmx-ds.cdn.whatsapp.net,31.13.83.51,44
windows.net,20.70.246.20,640
,20.76.201.171,640
,20.112.250.133,640
,20.231.239.246,640
,20.236.44.162,640
edge.gycpi.b.yahoodns.net,87.248.114.11,16
,87.248.114.12,16
aboutcookies.org,104.21.92.93,298
,172.67.190.225,298
acm.org,104.17.78.30,298
,104.17.79.30,298
acs.org,45.60.77.135,3598
,45.60.136.135,3598
allaboutcookies.org,172.66.131.207,297
,172.66.131.208,297
297,13,RRSIG
apa.org,45.60.44.114,297
,45.60.105.114,297
apache.org,151.101.2.132,1589
archive.org,207.241.224.2,25
web.archive.org,207.241.237.3,119
arxiv.org,151.101.3.42,144
,151.101.67.42,144
,151.101.131.42,144
,151.101.195.42,144
cambridge.org,104.17.110.190,293
,104.17.111.190,293
change.org,13.33.243.37,57
,13.33.243.64,57
,13.33.243.65,57
,13.33.243.67,57
cookiedatabase.org,188.114.96.5,299
,188.114.97.5,299
coursera.org,65.8.202.7,58
,65.8.202.17,58
,65.8.202.105,58
,65.8.202.129,58
creativecommons.org,104.20.5.134,299
,104.20.6.134,299
299,13,RRSIG
debian.org,151.101.2.132,88
,151.101.66.132,88
,151.101.130.132,88
,151.101.194.132,88
88,8,RRSIG
88,13,RRSIG
doi.org,104.26.4.132,299
,104.26.5.132,299
,172.67.69.3,299
299,13,RRSIG
dx.doi.org,104.26.4.132,297
,104.26.5.132,297
,172.67.69.3,297
297,13,RRSIG
eff.org,173.239.79.200,58
fao.org,104.18.22.5,298
,104.18.23.5,298
frontiersin.org,20.105.75.30,297
gnu.org,209.51.188.116,1780
hbr.org,108.157.98.7,57
,108.157.98.36,57
,108.157.98.40,57
,108.157.98.97,57
ieee.org,140.98.193.152,1168
ietf.org,104.16.44.99,300
